GeneIdx,PercentGeneCovered,AverageKMerDepth
>MEG_4180|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMB,2.2964509394572024%,0.025052192066805846
>MEG_4181|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMC,24.789915966386555%,0.2605042016806723
>MEG_4182|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMD,3.549060542797495%,0.03549060542797495
>MEG_4183|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIME,31.991951710261567%,0.48893360160965793
>MEG_4184|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIME,0.7159904534606205%,0.007159904534606206
>MEG_4185|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIME,4.751131221719457%,0.04751131221719457
>MEG_4186|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMF,1.5945330296127564%,0.015945330296127564
>MEG_4187|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMH,0.6787330316742082%,0.006787330316742082
>MEG_4188|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMI,0.9940357852882704%,0.009940357852882704
>MEG_4189|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMI,27.89115646258503%,0.2811791383219955
>MEG_418|Drugs|betalactams|Class_C_betalactamases|ACT,13.185840707964601%,0.13451327433628318
>MEG_4190|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMI,0.9070294784580499%,0.009070294784580499
>MEG_4193|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMI,32.6530612244898%,0.3356009070294785
>MEG_4194|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIMJ,3.112033195020747%,0.03112033195020747
>MEG_4195|Metals|Nickel_resistance|Nickel_resistance_protein|NIRA,2.843601895734597%,0.02843601895734597
>MEG_4196|Metals|Nickel_resistance|Nickel_resistance_protein|NIRB,38.976377952755904%,0.5433070866141733
>MEG_4197|Metals|Nickel_resistance|Nickel_resistance_protein|NIRC,34.36123348017621%,0.39537444933920707
>MEG_4198|Metals|Nickel_resistance|Nickel_resistance_protein|NIRD,24.21711899791232%,0.2860125260960334
>MEG_4199|Metals|Nickel_resistance|Nickel_resistance_protein|NIXA,2.3469387755102042%,0.02346938775510204
>MEG_419|Drugs|betalactams|Class_C_betalactamases|ACT,11.5929203539823%,0.11592920353982301
>MEG_41|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,14.67455621301775%,0.1467455621301775
>MEG_4200|Metals|Nickel_resistance|Nickel_resistance_protein|NIXA,2.305159165751921%,0.026344676180021953
>MEG_4201|Drugs|betalactams|Class_A_betalactamases|NMCA,5.045871559633028%,0.05045871559633028
>MEG_4202|Drugs|betalactams|Class_A_betalactamases|NMCA,14.020857473928158%,0.14020857473928158
>MEG_4203|Biocides|Paraquat_resistance|Paraquat_resistance_protein|NMPC,3.91425908667288%,0.0391425908667288
>MEG_4204|Biocides|Paraquat_resistance|Paraquat_resistance_protein|NMPC,14.165666266506602%,0.14165666266506602
>MEG_4205|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|NMTR,40.345821325648416%,0.4265129682997118
>MEG_4206|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|NORA,35.1931330472103%,0.38197424892703863
>MEG_4207|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|NORA,3.127715030408341%,0.03127715030408341
>MEG_4208|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|NORA,10.801393728222997%,0.12804878048780488
>MEG_4209|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|NORA,1.3032145960034751%,0.013032145960034752
>MEG_420|Drugs|betalactams|Class_C_betalactamases|ACT,3.3628318584070795%,0.033628318584070796
>MEG_4210|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|NORB,10.61046511627907%,0.11046511627906977
>MEG_4211|Drugs|Multi-drug_resistance|Multi-drug_MFS_efflux_pumps|NORBD,0.2888086642599278%,0.002888086642599278
>MEG_4212|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|NORM,1.7479970866715222%,0.01747997086671522
>MEG_4213|Drugs|Multi-drug_resistance|Multi-drug_MATE_efflux_pump|NORMD,3.2991202346041053%,0.032991202346041054
>MEG_4214|Drugs|Aminocoumarins|Aminocoumarin_efflux_pump|NOVA,0.9825327510917031%,0.009825327510917031
>MEG_4215|Drugs|Aminoglycosides|16S_rRNA_methyltransferases|NPMA,2.950310559006211%,0.029503105590062112
>MEG_4216|Drugs|betalactams|Class_D_betalactamases|NPS,16.558018252933508%,0.16558018252933507
>MEG_4217|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|NREB,0.24291497975708504%,0.0024291497975708503
>MEG_4218|Metals|Nickel_resistance|Nickel_RND_efflux_pumps|NRSA,4.160050809780882%,0.041600508097808825
>MEG_4219|Metals|Multi-metal_resistance|Multi-metal_MFS_efflux_pumps|NRSD,1.361573373676248%,0.01361573373676248
>MEG_421|Drugs|betalactams|Class_C_betalactamases|ACT,6.991150442477877%,0.11150442477876106
>MEG_4220|Metals|Nickel_resistance|Nickel_resistance_regulator|NRSR,19.013062409288825%,0.19013062409288825
>MEG_4221|Metals|Nickel_resistance|Nickel_resistance_regulator|NRSS,1.1119347664936992%,0.01111934766493699
>MEG_4222|Drugs|Thiopeptides|Thiostrepton_23S_rRNA_methyltransferases|NSHR,0.2472187886279357%,0.002472187886279357
>MEG_4224|Drugs|betalactams|Class_C_betalactamases|OCH,1.8150388936905792%,0.018150388936905792
>MEG_4225|Drugs|betalactams|Class_C_betalactamases|OCH,14.693171996542784%,0.15038893690579083
>MEG_4226|Drugs|betalactams|Class_C_betalactamases|OCH,2.4200518582541055%,0.024200518582541054
>MEG_4227|Drugs|betalactams|Class_C_betalactamases|OCH,2.0743301642178045%,0.020743301642178046
>MEG_4228|Drugs|betalactams|Class_C_betalactamases|OCH,12.013828867761452%,0.12013828867761452
>MEG_422|Drugs|betalactams|Class_C_betalactamases|ACT,10.973451327433628%,0.10973451327433628
>MEG_4230|Drugs|betalactams|Class_C_betalactamases|OCH,2.247191011235955%,0.02247191011235955
>MEG_4231|Drugs|betalactams|Class_C_betalactamases|OCH,10.458081244598098%,0.10458081244598098
>MEG_4232|Drugs|betalactams|Class_C_betalactamases|OCH,18.409680207433016%,0.22904062229904926
>MEG_4233|Drugs|betalactams|Class_A_betalactamases|OHIO,34.201183431952664%,0.45207100591715976
>MEG_4234|Drugs|betalactams|Class_A_betalactamases|OKP,1.0650887573964496%,0.010650887573964497
>MEG_4235|Drugs|betalactams|Class_A_betalactamases|OKP,17.988165680473372%,0.21420118343195266
>MEG_4237|Drugs|betalactams|Class_A_betalactamases|OKP,1.7751479289940828%,0.01775147928994083
>MEG_4238|Drugs|betalactams|Class_A_betalactamases|OKP,2.0118343195266273%,0.020118343195266272
>MEG_4239|Drugs|betalactams|Class_A_betalactamases|OKP,9.112426035502958%,0.09112426035502959
>MEG_423|Drugs|betalactams|Class_C_betalactamases|ACT,0.17699115044247787%,0.0017699115044247787
>MEG_4240|Drugs|betalactams|Class_A_betalactamases|OKP,13.964497041420119%,0.13964497041420118
>MEG_4241|Drugs|betalactams|Class_A_betalactamases|OKP,3.4319526627218933%,0.0378698224852071
>MEG_4242|Drugs|betalactams|Class_A_betalactamases|OKP,1.6568047337278107%,0.016568047337278107
>MEG_4243|Drugs|betalactams|Class_A_betalactamases|OKP,3.6686390532544375%,0.036686390532544376
>MEG_4244|Drugs|betalactams|Class_A_betalactamases|OKP,0.7761966364812419%,0.007761966364812419
>MEG_4245|Drugs|betalactams|Class_A_betalactamases|OKP,0.4733727810650888%,0.004733727810650888
>MEG_4246|Drugs|betalactams|Class_A_betalactamases|OKP,0.4733727810650888%,0.004733727810650888
>MEG_4247|Drugs|betalactams|Class_A_betalactamases|OKP,13.964497041420119%,0.13964497041420118
>MEG_4248|Drugs|betalactams|Class_A_betalactamases|OKP,5.680473372781065%,0.05680473372781065
>MEG_4249|Drugs|betalactams|Class_A_betalactamases|OKP,8.402366863905325%,0.0863905325443787
>MEG_424|Drugs|betalactams|Class_C_betalactamases|ACT,0.4424778761061947%,0.004424778761061947
>MEG_4250|Drugs|betalactams|Class_A_betalactamases|OKP,14.082840236686389%,0.1408284023668639
>MEG_4252|Drugs|betalactams|Class_A_betalactamases|OKP,20.473372781065088%,0.20946745562130178
>MEG_4253|Drugs|betalactams|Class_A_betalactamases|OKP,16.09467455621302%,0.16094674556213018
>MEG_4255|Drugs|betalactams|Class_A_betalactamases|OKP,30.88757396449704%,0.47928994082840237
>MEG_4256|Drugs|betalactams|Class_A_betalactamases|OKP,3.7869822485207103%,0.0378698224852071
>MEG_4257|Drugs|betalactams|Class_A_betalactamases|OKP,14.55621301775148%,0.1455621301775148
>MEG_4258|Drugs|betalactams|Class_A_betalactamases|OKP,0.591715976331361%,0.010650887573964497
>MEG_4259|Drugs|betalactams|Class_A_betalactamases|OKP,28.757396449704142%,0.43431952662721895
>MEG_425|Drugs|betalactams|Class_C_betalactamases|ACT,0.9734513274336283%,0.009734513274336283
>MEG_4260|Drugs|betalactams|Class_A_betalactamases|OKP,18.224852071005916%,0.18224852071005918
>MEG_4262|Drugs|betalactams|Class_A_betalactamases|OKP,25.79881656804734%,0.31952662721893493
>MEG_4263|Drugs|betalactams|Class_A_betalactamases|OKP,13.964497041420119%,0.13964497041420118
>MEG_4267|Drugs|betalactams|Class_A_betalactamases|OKP,2.485207100591716%,0.02485207100591716
>MEG_4268|Drugs|betalactams|Class_A_betalactamases|OKP,4.142011834319527%,0.04142011834319527
>MEG_4269|Drugs|betalactams|Class_A_betalactamases|OKP,13.964497041420119%,0.1727810650887574
>MEG_4270|Drugs|betalactams|Class_A_betalactamases|OKP,9.822485207100591%,0.1668639053254438
>MEG_4271|Drugs|betalactams|Class_A_betalactamases|OKP,2.130177514792899%,0.021301775147928994
>MEG_4272|Drugs|betalactams|Class_A_betalactamases|OKP,14.55621301775148%,0.178698224852071
>MEG_4274|Drugs|betalactams|Class_A_betalactamases|OKP,3.101736972704715%,0.031017369727047148
>MEG_4275|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|OLEB,0.5312868949232585%,0.005312868949232586
>MEG_4276|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|OLEC,2.182952182952183%,0.02182952182952183
>MEG_4278|Drugs|MLS|Macrolide_glycosyltransferases|OLEI,10.16679904686259%,0.10166799046862589
>MEG_4283|Drugs|betalactams|Mutant_porin_proteins|OMP37,4.2380522993688015%,0.04238052299368801
>MEG_4284|Drugs|betalactams|Mutant_porin_proteins|OMP38,10.669077757685352%,0.10669077757685352
>MEG_4285|Drugs|betalactams|Mutant_porin_proteins|OMPD,11.342155009451796%,0.11342155009451796
>MEG_428|Drugs|betalactams|Class_C_betalactamases|ACT,3.0088495575221237%,0.03008849557522124
>MEG_4290|Drugs|betalactams|Mutant_porin_proteins|OMPR,16.41991924629879%,0.1641991924629879
>MEG_4291|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|OPCM,7.7631578947368425%,0.07763157894736843
>MEG_4292|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|OPMB,5.064145847400405%,0.08170155300472653
>MEG_4293|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|OPMD,3.24585635359116%,0.0324585635359116
>MEG_4294|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|OPMH,8.37404047452896%,0.09211444521981857
>MEG_4295|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|OPRA,5.979827089337176%,0.08501440922190202
>MEG_4297|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|OPRJ,1.6853932584269662%,0.016853932584269662
>MEG_4298|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|OPRJ,1.75561797752809%,0.0175561797752809
>MEG_4299|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|OPRM,1.145475372279496%,0.011454753722794959
>MEG_429|Drugs|betalactams|Class_C_betalactamases|ACT,7.433628318584071%,0.10530973451327434
>MEG_4300|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|OPRM,0.624133148404993%,0.0062413314840499305
>MEG_4301|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OPRN,9.265858873841767%,0.09265858873841767
>MEG_4302|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OPRN,8.41054882394868%,0.08410548823948681
>MEG_4303|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OPRZ,8.575581395348838%,0.08575581395348837
>MEG_4305|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|OPTRA,6.147540983606557%,0.06147540983606557
>MEG_4306|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|OPTRA,6.198770491803279%,0.061987704918032786
>MEG_4308|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|OPTRA,2.0491803278688523%,0.020491803278688523
>MEG_430|Drugs|betalactams|Class_C_betalactamases|ACT,1.592920353982301%,0.01592920353982301
>MEG_4310|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|OPTRA,0.9221311475409836%,0.009221311475409836
>MEG_4311|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|OPTRA,6.045081967213115%,0.060450819672131145
>MEG_4314|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|OPTRA,1.0758196721311475%,0.010758196721311475
>MEG_4315|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|OPTRA,10.399590163934427%,0.10399590163934426
>MEG_4317|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|OPTRA,0.3073770491803279%,0.0030737704918032786
>MEG_4319|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|OPTRA,0.10245901639344263%,0.0010245901639344263
>MEG_431|Drugs|betalactams|Class_C_betalactamases|ACT,1.238938053097345%,0.012389380530973451
>MEG_4321|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|OPTRA,0.3073770491803279%,0.0030737704918032786
>MEG_4322|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|OPTRA,1.331967213114754%,0.01331967213114754
>MEG_4323|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|OPTRA,6.25%,0.0625
>MEG_4325|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,1.0344827586206897%,0.010344827586206896
>MEG_4329|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,3.103448275862069%,0.03103448275862069
>MEG_432|Drugs|betalactams|Class_C_betalactamases|ACT,10.79646017699115%,0.1079646017699115
>MEG_4330|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,11.46551724137931%,0.1146551724137931
>MEG_4331|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,3.362068965517241%,0.03362068965517241
>MEG_4332|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,0.603448275862069%,0.00603448275862069
>MEG_4333|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,11.89655172413793%,0.12586206896551724
>MEG_4334|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,10.86206896551724%,0.10862068965517241
>MEG_4336|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.7331845712464138%,0.007331845712464138
>MEG_4337|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.5100414408670704%,0.005100414408670704
>MEG_4338|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.1275103602167676%,0.001275103602167676
>MEG_433|Drugs|betalactams|Class_C_betalactamases|ACT,13.893805309734514%,0.13893805309734514
>MEG_4345|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,3.920943576665604%,0.03920943576665604
>MEG_4347|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,4.430985017532675%,0.044309850175326744
>MEG_4349|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,8.22441823398151%,0.0822441823398151
>MEG_434|Drugs|betalactams|Class_C_betalactamases|ACT,11.946902654867257%,0.11946902654867257
>MEG_4350|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.22314313037934333%,0.0022314313037934334
>MEG_4351|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.5100414408670704%,0.005100414408670704
>MEG_4352|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,1.2432260121134842%,0.012432260121134842
>MEG_4353|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,3.8890659866114117%,0.03889065986611412
>MEG_4354|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.22314313037934333%,0.0022314313037934334
>MEG_4355|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,3.793433216448836%,0.03793433216448836
>MEG_4358|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,3.6659228562320685%,0.03761555626394644
>MEG_4359|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.7013069811922219%,0.007013069811922219
>MEG_435|Drugs|betalactams|Class_C_betalactamases|ACT,0.7964601769911505%,0.007964601769911504
>MEG_4360|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,7.523111252789288%,0.07523111252789288
>MEG_4361|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,4.080331526936563%,0.040803315269365634
>MEG_4363|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.4781638508128785%,0.004781638508128785
>MEG_4366|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.1275103602167676%,0.001275103602167676
>MEG_4368|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,1.1794708320051004%,0.011794708320051004
>MEG_4369|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,4.909148868345553%,0.050685368186165126
>MEG_436|Drugs|betalactams|Class_C_betalactamases|ACT,11.5929203539823%,0.11592920353982301
>MEG_4371|Drugs|betalactams|Class_A_betalactamases|ORN,0.23255813953488372%,0.002325581395348837
>MEG_4372|Drugs|betalactams|Class_A_betalactamases|ORN,0.3488372093023256%,0.0034883720930232558
>MEG_4373|Drugs|betalactams|Class_A_betalactamases|ORN,3.8372093023255816%,0.03837209302325582
>MEG_4374|Drugs|betalactams|Class_A_betalactamases|ORN,0.9302325581395349%,0.009302325581395349
>MEG_4375|Drugs|betalactams|Class_A_betalactamases|ORN,2.2093023255813953%,0.022093023255813953
>MEG_4376|Drugs|betalactams|Class_B_betalactamases|ORR,2.7925531914893615%,0.027925531914893616
>MEG_4377|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|OSCA,36.52694610778443%,0.7125748502994012
>MEG_4379|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|OTRA,0.7591093117408907%,0.0075910931174089065
>MEG_437|Drugs|betalactams|Class_C_betalactamases|ACT,0.35398230088495575%,0.0035398230088495575
>MEG_4380|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|OTRB,1.0143198090692125%,0.010143198090692125
>MEG_4381|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|OTRB,14.140811455847254%,0.14140811455847255
>MEG_4383|Drugs|Tetracyclines|Tetracycline_resistance_ABC_efflux_pumps|OTRC,3.4615384615384617%,0.03461538461538462
>MEG_4384|Drugs|betalactams|Class_D_betalactamases|OXA,15.8311345646438%,0.158311345646438
>MEG_4385|Drugs|betalactams|Class_D_betalactamases|OXA,3.034300791556728%,0.030343007915567283
>MEG_4386|Drugs|betalactams|Class_D_betalactamases|OXA,1.7150395778364116%,0.017150395778364115
>MEG_4387|Drugs|betalactams|Class_D_betalactamases|OXA,16.886543535620053%,0.16886543535620052
>MEG_438|Drugs|betalactams|Class_C_betalactamases|ACT,0.17699115044247787%,0.0017699115044247787
>MEG_4390|Drugs|betalactams|Class_D_betalactamases|OXA,0.395778364116095%,0.00395778364116095
>MEG_4391|Drugs|betalactams|Class_D_betalactamases|OXA,1.0554089709762533%,0.010554089709762533
>MEG_4393|Drugs|betalactams|Class_D_betalactamases|OXA,1.1873350923482848%,0.011873350923482849
>MEG_4395|Drugs|betalactams|Class_D_betalactamases|OXA,2.680965147453083%,0.02680965147453083
>MEG_4396|Drugs|betalactams|Class_D_betalactamases|OXA,16.886543535620053%,0.16886543535620052
>MEG_4397|Drugs|betalactams|Class_D_betalactamases|OXA,0.14204545454545456%,0.0014204545454545455
>MEG_4398|Drugs|betalactams|Class_D_betalactamases|OXA,0.6702412868632708%,0.006702412868632708
>MEG_4399|Drugs|betalactams|Class_D_betalactamases|OXA,2.7359781121751023%,0.027359781121751026
>MEG_439|Drugs|betalactams|Class_C_betalactamases|ACT,2.3008849557522124%,0.023008849557522124
>MEG_43|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,12.026726057906458%,0.12026726057906459
>MEG_4400|Drugs|betalactams|Class_D_betalactamases|OXA,2.638522427440633%,0.026385224274406333
>MEG_4401|Drugs|betalactams|Class_D_betalactamases|OXA,0.5277044854881267%,0.005277044854881266
>MEG_4402|Drugs|betalactams|Class_D_betalactamases|OXA,4.423592493297587%,0.04423592493297587
>MEG_4403|Drugs|betalactams|Class_D_betalactamases|OXA,0.9234828496042217%,0.009234828496042216
>MEG_4404|Drugs|betalactams|Class_D_betalactamases|OXA,3.16622691292876%,0.0316622691292876
>MEG_4405|Drugs|betalactams|Class_D_betalactamases|OXA,3.562005277044855%,0.03825857519788918
>MEG_4407|Drugs|betalactams|Class_D_betalactamases|OXA,3.32512315270936%,0.0332512315270936
>MEG_4408|Drugs|betalactams|Class_D_betalactamases|OXA,15.214723926380369%,0.1521472392638037
>MEG_440|Drugs|betalactams|Class_C_betalactamases|ACT,3.7168141592920354%,0.04247787610619469
>MEG_4410|Drugs|betalactams|Class_D_betalactamases|OXA,13.157894736842104%,0.14114832535885166
>MEG_4412|Drugs|betalactams|Class_D_betalactamases|OXA,1.4833127317676145%,0.014833127317676144
>MEG_4413|Drugs|betalactams|Class_D_betalactamases|OXA,10.630407911001235%,0.1508034610630408
>MEG_4414|Drugs|betalactams|Class_D_betalactamases|OXA,2.331288343558282%,0.023312883435582823
>MEG_4415|Drugs|betalactams|Class_D_betalactamases|OXA,1.910828025477707%,0.01910828025477707
>MEG_4417|Drugs|betalactams|Class_D_betalactamases|OXA,2.2929936305732483%,0.022929936305732482
>MEG_4418|Drugs|betalactams|Class_D_betalactamases|OXA,1.6560509554140128%,0.016560509554140127
>MEG_4419|Drugs|betalactams|Class_D_betalactamases|OXA,15.031847133757962%,0.1503184713375796
>MEG_441|Drugs|betalactams|Class_C_betalactamases|ACT,10.88495575221239%,0.10973451327433628
>MEG_4420|Drugs|betalactams|Class_D_betalactamases|OXA,15.031847133757962%,0.1503184713375796
>MEG_4421|Drugs|betalactams|Class_D_betalactamases|OXA,3.209242618741977%,0.03209242618741977
>MEG_4422|Drugs|betalactams|Class_D_betalactamases|OXA,2.67515923566879%,0.0267515923566879
>MEG_4423|Drugs|betalactams|Class_D_betalactamases|OXA,15.159235668789808%,0.15159235668789808
>MEG_4425|Drugs|betalactams|Class_D_betalactamases|OXA,8.009708737864079%,0.14927184466019416
>MEG_4426|Drugs|betalactams|Class_D_betalactamases|OXA,1.2135922330097086%,0.012135922330097087
>MEG_442|Drugs|betalactams|Class_C_betalactamases|ACT,0.17699115044247787%,0.0017699115044247787
>MEG_4430|Drugs|betalactams|Class_D_betalactamases|OXA,0.7416563658838072%,0.007416563658838072
>MEG_4431|Drugs|betalactams|Class_D_betalactamases|OXA,3.0902348578491967%,0.030902348578491966
>MEG_4432|Drugs|betalactams|Class_D_betalactamases|OXA,0.9888751545117428%,0.009888751545117428
>MEG_4434|Drugs|betalactams|Class_D_betalactamases|OXA,16.563658838071692%,0.16563658838071693
>MEG_4435|Drugs|betalactams|Class_D_betalactamases|OXA,2.843016069221261%,0.02843016069221261
>MEG_4436|Drugs|betalactams|Class_D_betalactamases|OXA,1.73053152039555%,0.0173053152039555
>MEG_4437|Drugs|betalactams|Class_D_betalactamases|OXA,3.0902348578491967%,0.030902348578491966
>MEG_4438|Drugs|betalactams|Class_D_betalactamases|OXA,5.80964153275649%,0.0580964153275649
>MEG_4439|Drugs|betalactams|Class_D_betalactamases|OXA,14.709517923362176%,0.18665018541409148
>MEG_443|Drugs|betalactams|Class_C_betalactamases|ACT,4.15929203539823%,0.0415929203539823
>MEG_4440|Drugs|betalactams|Class_D_betalactamases|OXA,1.9777503090234856%,0.019777503090234856
>MEG_4442|Drugs|betalactams|Class_D_betalactamases|OXA,2.1013597033374536%,0.021013597033374538
>MEG_4443|Drugs|betalactams|Class_D_betalactamases|OXA,6.056860321384425%,0.06056860321384425
>MEG_4445|Drugs|betalactams|Class_D_betalactamases|OXA,0.2472187886279357%,0.002472187886279357
>MEG_4447|Drugs|betalactams|Class_D_betalactamases|OXA,2.595797280593325%,0.02595797280593325
>MEG_4449|Drugs|betalactams|Class_D_betalactamases|OXA,22.49690976514215%,0.2954264524103832
>MEG_444|Drugs|betalactams|Class_C_betalactamases|ACT,1.9469026548672566%,0.019469026548672566
>MEG_4450|Drugs|betalactams|Class_D_betalactamases|OXA,3.3374536464771323%,0.03337453646477132
>MEG_4451|Drugs|betalactams|Class_D_betalactamases|OXA,0.2472187886279357%,0.002472187886279357
>MEG_4453|Drugs|betalactams|Class_D_betalactamases|OXA,3.8318912237330034%,0.038318912237330034
>MEG_4454|Drugs|betalactams|Class_D_betalactamases|OXA,14.709517923362176%,0.14956736711990112
>MEG_4456|Drugs|betalactams|Class_D_betalactamases|OXA,1.3597033374536465%,0.013597033374536464
>MEG_445|Drugs|betalactams|Class_C_betalactamases|ACT,11.504424778761061%,0.11504424778761062
>MEG_4461|Drugs|betalactams|Class_D_betalactamases|OXA,15.822002472187885%,0.15822002472187885
>MEG_4462|Drugs|betalactams|Class_D_betalactamases|OXA,0.9888751545117428%,0.009888751545117428
>MEG_4463|Drugs|betalactams|Class_D_betalactamases|OXA,0.9888751545117428%,0.009888751545117428
>MEG_4464|Drugs|betalactams|Class_D_betalactamases|OXA,4.697156983930779%,0.04697156983930779
>MEG_4465|Drugs|betalactams|Class_D_betalactamases|OXA,22.867737948084056%,0.2941903584672435
>MEG_4467|Drugs|betalactams|Class_D_betalactamases|OXA,5.315203955500618%,0.06056860321384425
>MEG_4469|Drugs|betalactams|Class_D_betalactamases|OXA,2.1013597033374536%,0.021013597033374538
>MEG_446|Drugs|betalactams|Class_C_betalactamases|ACT,3.982300884955752%,0.03982300884955752
