GeneIdx,PercentGeneCovered,AverageKMerDepth
>MEG_4750|Drugs|betalactams|Class_D_betalactamases|OXA,0.865265760197775%,0.00865265760197775
>MEG_4751|Drugs|betalactams|Class_D_betalactamases|OXA,9.499358151476251%,0.1514762516046213
>MEG_4752|Drugs|betalactams|Class_D_betalactamases|OXA,6.338939197930142%,0.06338939197930142
>MEG_4753|Drugs|betalactams|Class_D_betalactamases|OXA,1.0%,0.01
>MEG_4754|Drugs|betalactams|Class_D_betalactamases|OXA,0.7416563658838072%,0.007416563658838072
>MEG_4756|Drugs|betalactams|Class_D_betalactamases|OXA,14.833127317676142%,0.14833127317676142
>MEG_4757|Drugs|betalactams|Class_D_betalactamases|OXA,16.990291262135923%,0.1808252427184466
>MEG_4758|Drugs|betalactams|Class_D_betalactamases|OXA,16.324062877871825%,0.16324062877871826
>MEG_475|Drugs|betalactams|Class_C_betalactamases|ACT,2.3008849557522124%,0.023008849557522124
>MEG_4760|Drugs|betalactams|Class_D_betalactamases|OXA,0.9888751545117428%,0.009888751545117428
>MEG_4761|Drugs|betalactams|Class_D_betalactamases|OXA,2.595797280593325%,0.02595797280593325
>MEG_4764|Drugs|betalactams|Class_D_betalactamases|OXA,34.01273885350318%,0.3490445859872611
>MEG_4765|Drugs|betalactams|Class_D_betalactamases|OXA,0.79155672823219%,0.0079155672823219
>MEG_4766|Drugs|betalactams|Class_D_betalactamases|OXA,7.416563658838071%,0.07416563658838071
>MEG_4767|Drugs|betalactams|Class_D_betalactamases|OXA,7.635467980295567%,0.14532019704433496
>MEG_4768|Drugs|betalactams|Class_D_betalactamases|OXA,2.2167487684729066%,0.022167487684729065
>MEG_4770|Drugs|betalactams|Class_D_betalactamases|OXA,4.203821656050955%,0.04203821656050955
>MEG_4771|Drugs|betalactams|Class_D_betalactamases|OXA,28.78980891719745%,0.3006369426751592
>MEG_4773|Drugs|betalactams|Class_D_betalactamases|OXA,0.2770083102493075%,0.002770083102493075
>MEG_4774|Drugs|betalactams|Class_D_betalactamases|OXA,6.0344827586206895%,0.06157635467980296
>MEG_4775|Drugs|betalactams|Class_D_betalactamases|OXA,1.2738853503184715%,0.012738853503184714
>MEG_4776|Drugs|betalactams|Class_D_betalactamases|OXA,25.695364238410594%,0.33112582781456956
>MEG_4777|Drugs|betalactams|Class_D_betalactamases|OXA,1.2738853503184715%,0.012738853503184714
>MEG_4778|Drugs|betalactams|Class_D_betalactamases|OXA,14.655172413793101%,0.14655172413793102
>MEG_4779|Drugs|betalactams|Class_D_betalactamases|OXA,16.0%,0.165
>MEG_477|Drugs|betalactams|Class_C_betalactamases|ACT,1.238938053097345%,0.012389380530973451
>MEG_4781|Drugs|betalactams|Class_D_betalactamases|OXA,16.178343949044585%,0.16178343949044585
>MEG_4782|Drugs|betalactams|Class_D_betalactamases|OXA,2.141057934508816%,0.021410579345088162
>MEG_4783|Drugs|betalactams|Class_D_betalactamases|OXA,16.876574307304786%,0.16876574307304787
>MEG_4784|Drugs|betalactams|Class_D_betalactamases|OXA,1.4120667522464698%,0.014120667522464698
>MEG_4785|Drugs|betalactams|Class_D_betalactamases|OXA,0.7556675062972292%,0.007556675062972292
>MEG_4787|Drugs|betalactams|Class_D_betalactamases|OXA,23.949044585987263%,0.30445859872611464
>MEG_4788|Drugs|betalactams|Class_D_betalactamases|OXA,1.6069221260815822%,0.016069221260815822
>MEG_4789|Drugs|betalactams|Class_D_betalactamases|OXA,1.2360939431396787%,0.012360939431396786
>MEG_478|Drugs|betalactams|Class_C_betalactamases|ACT,6.371681415929204%,0.06460176991150443
>MEG_4790|Drugs|betalactams|Class_D_betalactamases|OXA,0.7416563658838072%,0.007416563658838072
>MEG_4791|Drugs|betalactams|Class_D_betalactamases|OXA,2.038216560509554%,0.02038216560509554
>MEG_4792|Drugs|betalactams|Class_D_betalactamases|OXA,15.355329949238577%,0.15355329949238578
>MEG_4793|Drugs|betalactams|Class_D_betalactamases|OXA,0.24630541871921183%,0.0024630541871921183
>MEG_4794|Drugs|betalactams|Class_D_betalactamases|OXA,14.846625766871165%,0.15950920245398773
>MEG_4795|Drugs|betalactams|Class_D_betalactamases|OXA,3.225806451612903%,0.03225806451612903
>MEG_4796|Drugs|betalactams|Class_D_betalactamases|OXA,17.05521472392638%,0.1705521472392638
>MEG_4797|Drugs|betalactams|Class_D_betalactamases|OXA,14.66030989272944%,0.1466030989272944
>MEG_4798|Drugs|betalactams|Class_D_betalactamases|OXA,3.033980582524272%,0.03033980582524272
>MEG_4799|Drugs|betalactams|Class_D_betalactamases|OXA,0.865265760197775%,0.00865265760197775
>MEG_479|Drugs|betalactams|Class_C_betalactamases|ACT,12.920353982300886%,0.12920353982300886
>MEG_47|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,3.5046728971962615%,0.037383177570093455
>MEG_4800|Drugs|betalactams|Class_D_betalactamases|OXA,3.0902348578491967%,0.030902348578491966
>MEG_4801|Drugs|betalactams|Class_D_betalactamases|OXA,3.6540803897685747%,0.03654080389768575
>MEG_4802|Drugs|betalactams|Class_D_betalactamases|OXA,18.36228287841191%,0.18734491315136476
>MEG_4803|Drugs|betalactams|Class_D_betalactamases|OXA,32.02453987730061%,0.33865030674846625
>MEG_4804|Drugs|betalactams|Class_D_betalactamases|OXA,14.216867469879519%,0.15180722891566265
>MEG_4805|Drugs|betalactams|Class_D_betalactamases|OXA,14.60122699386503%,0.1460122699386503
>MEG_4806|Drugs|betalactams|Class_D_betalactamases|OXA,2.3058252427184467%,0.023058252427184466
>MEG_4807|Drugs|betalactams|Class_D_betalactamases|OXA,2.955665024630542%,0.034482758620689655
>MEG_4808|Drugs|betalactams|Class_D_betalactamases|OXA,14.478527607361963%,0.14478527607361963
>MEG_4809|Drugs|betalactams|Class_D_betalactamases|OXA,3.4482758620689653%,0.034482758620689655
>MEG_4810|Drugs|betalactams|Class_D_betalactamases|OXA,0.9779951100244498%,0.009779951100244499
>MEG_4811|Drugs|betalactams|Class_D_betalactamases|OXA,1.1166253101736971%,0.011166253101736972
>MEG_4813|Drugs|betalactams|Class_D_betalactamases|OXA,1.488833746898263%,0.01488833746898263
>MEG_4814|Drugs|betalactams|Class_D_betalactamases|OXA,0.37220843672456577%,0.0037220843672456576
>MEG_4817|Drugs|betalactams|Class_D_betalactamases|OXA,16.87344913151365%,0.1687344913151365
>MEG_4818|Drugs|betalactams|Class_D_betalactamases|OXA,0.49627791563275436%,0.004962779156327543
>MEG_4819|Drugs|betalactams|Class_D_betalactamases|OXA,2.4630541871921183%,0.024630541871921183
>MEG_481|Drugs|betalactams|Class_C_betalactamases|ACT,11.150442477876107%,0.11150442477876106
>MEG_4820|Drugs|betalactams|Class_D_betalactamases|OXA,9.023485784919654%,0.09023485784919653
>MEG_4821|Drugs|betalactams|Class_D_betalactamases|OXA,17.3053152039555%,0.18046971569839307
>MEG_4822|Drugs|betalactams|Class_D_betalactamases|OXA,6.6749072929542645%,0.07045735475896168
>MEG_4823|Drugs|betalactams|Class_D_betalactamases|OXA,1.2180267965895248%,0.012180267965895249
>MEG_4824|Drugs|betalactams|Class_D_betalactamases|OXA,14.631197097944376%,0.14631197097944376
>MEG_4825|Drugs|betalactams|Class_D_betalactamases|OXA,14.372716199756393%,0.14372716199756394
>MEG_4826|Drugs|betalactams|Class_D_betalactamases|OXA,14.014251781472684%,0.14370546318289787
>MEG_4827|Drugs|betalactams|Class_D_betalactamases|OXA,0.8464328899637243%,0.008464328899637243
>MEG_4828|Drugs|betalactams|Class_D_betalactamases|OXA,0.8588957055214724%,0.008588957055214725
>MEG_4829|Drugs|betalactams|Class_D_betalactamases|OXA,0.9744214372716199%,0.0097442143727162
>MEG_482|Drugs|betalactams|Class_C_betalactamases|ACT,0.35398230088495575%,0.0035398230088495575
>MEG_4831|Drugs|betalactams|Class_D_betalactamases|OXA,3.0878859857482186%,0.030878859857482184
>MEG_4832|Drugs|betalactams|Class_D_betalactamases|OXA,1.3398294762484775%,0.013398294762484775
>MEG_4833|Drugs|betalactams|Class_D_betalactamases|OXA,0.49627791563275436%,0.004962779156327543
>MEG_4834|Drugs|betalactams|Class_D_betalactamases|OXA,15.840386940749699%,0.15840386940749698
>MEG_4835|Drugs|betalactams|Class_D_betalactamases|OXA,1.4705882352941175%,0.014705882352941176
>MEG_4836|Drugs|betalactams|Class_D_betalactamases|OXA,14.819277108433734%,0.14819277108433734
>MEG_4837|Drugs|betalactams|Class_D_betalactamases|OXA,16.361256544502616%,0.17670157068062828
>MEG_4838|Drugs|betalactams|Class_D_betalactamases|OXA,0.24813895781637718%,0.0024813895781637717
>MEG_4839|Drugs|betalactams|Class_D_betalactamases|OXA,1.4012738853503186%,0.014012738853503185
>MEG_483|Drugs|betalactams|Class_C_betalactamases|ACT,2.0353982300884956%,0.020353982300884955
>MEG_4840|Drugs|betalactams|Class_D_betalactamases|OXA,1.5957446808510638%,0.015957446808510637
>MEG_4841|Drugs|betalactams|Class_D_betalactamases|OXA,1.78343949044586%,0.017834394904458598
>MEG_4842|Drugs|betalactams|Class_D_betalactamases|OXA,1.1042944785276074%,0.011042944785276074
>MEG_4845|Drugs|betalactams|Class_D_betalactamases|OXA,2.6993865030674846%,0.026993865030674847
>MEG_4846|Drugs|betalactams|Class_D_betalactamases|OXA,16.81087762669963%,0.1681087762669963
>MEG_4847|Drugs|betalactams|Class_D_betalactamases|OXA,4.433497536945813%,0.04433497536945813
>MEG_4848|Drugs|betalactams|Class_D_betalactamases|OXA,16.946959896507117%,0.16946959896507116
>MEG_484|Drugs|betalactams|Class_C_betalactamases|ACT,0.17761989342806395%,0.0017761989342806395
>MEG_4851|Drugs|betalactams|Class_D_betalactamases|OXA,0.7643312101910829%,0.007643312101910828
>MEG_4852|Drugs|betalactams|Class_D_betalactamases|OXA,4.859335038363171%,0.04859335038363171
>MEG_4853|Drugs|betalactams|Class_D_betalactamases|OXA,4.353562005277045%,0.04353562005277045
>MEG_4854|Drugs|betalactams|Class_D_betalactamases|OXA,10.745891276864729%,0.179519595448799
>MEG_4855|Drugs|betalactams|Class_D_betalactamases|OXA,3.955500618046971%,0.03955500618046971
>MEG_4858|Drugs|betalactams|Class_D_betalactamases|OXA,1.3597033374536465%,0.013597033374536464
>MEG_485|Drugs|betalactams|Class_C_betalactamases|ACT,0.6493506493506493%,0.006493506493506494
>MEG_4861|Drugs|betalactams|Class_D_betalactamases|OXA,4.466501240694789%,0.04466501240694789
>MEG_4862|Drugs|betalactams|Class_D_betalactamases|OXA,0.9888751545117428%,0.009888751545117428
>MEG_4864|Drugs|betalactams|Class_D_betalactamases|OXA,24.474660074165637%,0.24474660074165636
>MEG_4865|Drugs|betalactams|Class_D_betalactamases|OXA,1.1709601873536302%,0.0117096018735363
>MEG_4866|Drugs|betalactams|Class_D_betalactamases|OXA,4.1871921182266005%,0.04187192118226601
>MEG_4867|Drugs|betalactams|Class_D_betalactamases|OXA,2.2929936305732483%,0.022929936305732482
>MEG_4869|Drugs|betalactams|Class_D_betalactamases|OXA,1.7902813299232736%,0.017902813299232736
>MEG_486|Drugs|betalactams|Class_C_betalactamases|ACT,19.237012987012985%,0.19237012987012986
>MEG_4870|Drugs|betalactams|Class_D_betalactamases|OXA,0.40214477211796246%,0.004021447721179625
>MEG_4871|Drugs|betalactams|Class_D_betalactamases|OXA,3.751617076326003%,0.037516170763260026
>MEG_4876|Drugs|betalactams|Class_D_betalactamases|OXA,3.8318912237330034%,0.038318912237330034
>MEG_4877|Drugs|betalactams|Class_D_betalactamases|OXA,3.3374536464771323%,0.03337453646477132
>MEG_4879|Drugs|betalactams|Class_D_betalactamases|OXA,0.3708281829419036%,0.003708281829419036
>MEG_487|Drugs|betalactams|Class_C_betalactamases|ACT,1.1372867587327375%,0.011372867587327376
>MEG_4880|Drugs|betalactams|Class_D_betalactamases|OXA,0.4944375772558714%,0.004944375772558714
>MEG_4881|Drugs|betalactams|Class_D_betalactamases|OXA,1.73053152039555%,0.0173053152039555
>MEG_4882|Drugs|betalactams|Class_D_betalactamases|OXA,14.585908529048208%,0.14585908529048208
>MEG_4883|Drugs|betalactams|Class_D_betalactamases|OXA,0.6180469715698393%,0.006180469715698393
>MEG_4886|Drugs|betalactams|Class_D_betalactamases|OXA,2.0556227327690446%,0.020556227327690448
>MEG_4887|Drugs|betalactams|Class_D_betalactamases|OXA,15.698393077873918%,0.15698393077873918
>MEG_4888|Drugs|betalactams|Class_D_betalactamases|OXA,3.082614056720099%,0.030826140567200986
>MEG_4889|Drugs|betalactams|Class_D_betalactamases|OXA,15.147783251231528%,0.18596059113300492
>MEG_488|Drugs|betalactams|Class_C_betalactamases|ACT,1.1363636363636365%,0.011363636363636364
>MEG_4890|Drugs|betalactams|Class_D_betalactamases|OXA,0.24813895781637718%,0.0024813895781637717
>MEG_4891|Drugs|betalactams|Class_D_betalactamases|OXA,0.865265760197775%,0.00865265760197775
>MEG_4892|Drugs|betalactams|Class_D_betalactamases|OXA,3.3374536464771323%,0.03337453646477132
>MEG_4893|Drugs|betalactams|Class_D_betalactamases|OXA,0.3708281829419036%,0.003708281829419036
>MEG_4894|Drugs|betalactams|Class_D_betalactamases|OXA,0.3708281829419036%,0.003708281829419036
>MEG_4895|Drugs|betalactams|Class_D_betalactamases|OXA,14.833127317676142%,0.16440049443757726
>MEG_4896|Drugs|betalactams|Class_D_betalactamases|OXA,1.2360939431396787%,0.012360939431396786
>MEG_4897|Drugs|betalactams|Class_D_betalactamases|OXA,3.0902348578491967%,0.030902348578491966
>MEG_4898|Drugs|betalactams|Class_D_betalactamases|OXA,14.585908529048208%,0.14585908529048208
>MEG_489|Drugs|betalactams|Class_C_betalactamases|ACT,2.029220779220779%,0.020292207792207792
>MEG_48|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,2.264600715137068%,0.02264600715137068
>MEG_4900|Drugs|betalactams|Class_D_betalactamases|OXA,4.202719406674907%,0.042027194066749075
>MEG_4901|Drugs|betalactams|Class_D_betalactamases|OXA,2.966625463535229%,0.029666254635352288
>MEG_4902|Drugs|betalactams|Class_D_betalactamases|OXA,0.6180469715698393%,0.006180469715698393
>MEG_4903|Drugs|betalactams|Class_D_betalactamases|OXA,0.7556675062972292%,0.007556675062972292
>MEG_4904|Drugs|betalactams|Class_D_betalactamases|OXA,1.0075566750629723%,0.010075566750629723
>MEG_4905|Drugs|betalactams|Class_D_betalactamases|OXA,15.763546798029557%,0.16133004926108374
>MEG_4906|Drugs|betalactams|Class_D_betalactamases|OXA,16.233766233766232%,0.18181818181818182
>MEG_4907|Drugs|betalactams|Class_D_betalactamases|OXA,24.2274412855377%,0.3053152039555006
>MEG_4909|Drugs|betalactams|Class_D_betalactamases|OXA,0.7416563658838072%,0.007416563658838072
>MEG_490|Drugs|betalactams|Class_C_betalactamases|ACT,24.776604386677498%,0.41186027619821286
>MEG_4911|Drugs|betalactams|Class_D_betalactamases|OXA,7.261146496815287%,0.07770700636942675
>MEG_4912|Drugs|betalactams|Class_D_betalactamases|OXA,15.822002472187885%,0.15822002472187885
>MEG_4913|Drugs|betalactams|Class_D_betalactamases|OXA,3.3374536464771323%,0.03337453646477132
>MEG_4914|Drugs|betalactams|Class_D_betalactamases|OXA,14.709517923362176%,0.14709517923362175
>MEG_4915|Drugs|betalactams|Class_D_betalactamases|OXA,0.6180469715698393%,0.006180469715698393
>MEG_4917|Drugs|betalactams|Class_D_betalactamases|OXA,16.68726823238566%,0.16934487021013597
>MEG_4918|Drugs|betalactams|Class_D_betalactamases|OXA,14.585908529048208%,0.14585908529048208
>MEG_4919|Drugs|betalactams|Class_D_betalactamases|OXA,16.133004926108374%,0.17364532019704434
>MEG_491|Drugs|betalactams|Class_C_betalactamases|ACT,0.8123476848090982%,0.008123476848090982
>MEG_4921|Drugs|betalactams|Class_D_betalactamases|OXA,16.687898089171973%,0.1770700636942675
>MEG_4922|Drugs|betalactams|Class_D_betalactamases|OXA,4.697156983930779%,0.04697156983930779
>MEG_4923|Drugs|betalactams|Class_D_betalactamases|OXA,15.384615384615385%,0.15384615384615385
>MEG_4927|Drugs|betalactams|Class_D_betalactamases|OXA,18.294190358467244%,0.18294190358467244
>MEG_4928|Drugs|betalactams|Class_D_betalactamases|OXA,19.530284301606923%,0.21508034610630408
>MEG_4929|Drugs|betalactams|Class_D_betalactamases|OXA,6.427688504326329%,0.069221260815822
>MEG_492|Drugs|betalactams|Class_C_betalactamases|ACT,2.4370430544272947%,0.024370430544272948
>MEG_4930|Drugs|betalactams|Class_D_betalactamases|OXA,14.532019704433496%,0.14532019704433496
>MEG_4931|Drugs|betalactams|Class_D_betalactamases|OXA,14.655172413793101%,0.14655172413793102
>MEG_4932|Drugs|betalactams|Class_D_betalactamases|OXA,1.4510278113663846%,0.014510278113663845
>MEG_4933|Drugs|betalactams|Class_D_betalactamases|OXA,1.3597033374536465%,0.013597033374536464
>MEG_4934|Drugs|betalactams|Class_D_betalactamases|OXA,27.133757961783438%,0.3464968152866242
>MEG_4935|Drugs|betalactams|Class_D_betalactamases|OXA,0.3708281829419036%,0.003708281829419036
>MEG_4937|Drugs|betalactams|Class_D_betalactamases|OXA,0.6180469715698393%,0.006180469715698393
>MEG_4938|Drugs|betalactams|Class_D_betalactamases|OXA,1.3597033374536465%,0.013597033374536464
>MEG_4939|Drugs|betalactams|Class_D_betalactamases|OXA,24.721878862793574%,0.44252163164400493
>MEG_493|Drugs|betalactams|Class_C_betalactamases|ACT,9.740259740259742%,0.09740259740259741
>MEG_4944|Drugs|betalactams|Class_D_betalactamases|OXA,0.6180469715698393%,0.006180469715698393
>MEG_4945|Drugs|betalactams|Class_D_betalactamases|OXA,2.719406674907293%,0.027194066749072928
>MEG_4947|Drugs|betalactams|Class_D_betalactamases|OXA,16.31644004944376%,0.1631644004944376
>MEG_4948|Drugs|betalactams|Class_D_betalactamases|OXA,14.709517923362176%,0.14709517923362175
>MEG_4949|Drugs|betalactams|Class_D_betalactamases|OXA,3.970223325062035%,0.03970223325062035
>MEG_494|Drugs|betalactams|Class_C_betalactamases|ACT,0.16233766233766234%,0.0016233766233766235
>MEG_4950|Drugs|betalactams|Class_D_betalactamases|OXA,14.888337468982629%,0.1488833746898263
>MEG_4951|Drugs|betalactams|Class_D_betalactamases|OXA,0.8684863523573202%,0.008684863523573201
>MEG_4952|Drugs|betalactams|Class_D_betalactamases|OXA,15.384615384615385%,0.15384615384615385
>MEG_4953|Drugs|betalactams|Class_D_betalactamases|OXA,0.37220843672456577%,0.0037220843672456576
>MEG_4954|Drugs|betalactams|Class_D_betalactamases|OXA,0.37220843672456577%,0.0037220843672456576
>MEG_4956|Drugs|betalactams|Class_D_betalactamases|OXA,4.202719406674907%,0.042027194066749075
>MEG_4958|Drugs|betalactams|Class_D_betalactamases|OXA,2.70935960591133%,0.027093596059113302
>MEG_4959|Drugs|betalactams|Class_D_betalactamases|OXA,30.19108280254777%,0.3019108280254777
>MEG_4960|Drugs|betalactams|Class_D_betalactamases|OXA,0.37220843672456577%,0.0037220843672456576
>MEG_4961|Drugs|betalactams|Class_D_betalactamases|OXA,14.640198511166252%,0.14640198511166252
>MEG_4962|Drugs|betalactams|Class_D_betalactamases|OXA,1.6129032258064515%,0.016129032258064516
>MEG_4963|Drugs|betalactams|Class_D_betalactamases|OXA,15.632754342431761%,0.15632754342431762
>MEG_4965|Drugs|betalactams|Class_D_betalactamases|OXA,0.7761966364812419%,0.007761966364812419
>MEG_4966|Drugs|betalactams|Class_D_betalactamases|OXA,1.4285714285714286%,0.014285714285714285
>MEG_4968|Drugs|betalactams|Class_D_betalactamases|OXA,14.709517923362176%,0.14709517923362175
>MEG_496|Drugs|betalactams|Class_C_betalactamases|ACT,0.5681818181818182%,0.005681818181818182
>MEG_4970|Drugs|betalactams|Class_D_betalactamases|OXA,1.1124845488257107%,0.011124845488257108
>MEG_4972|Drugs|betalactams|Class_D_betalactamases|OXA,20.025188916876573%,0.20025188916876574
>MEG_4973|Drugs|betalactams|Class_D_betalactamases|OXA,4.556650246305419%,0.04556650246305419
>MEG_4974|Drugs|betalactams|Class_D_betalactamases|OXA,14.012738853503185%,0.16305732484076432
>MEG_4978|Drugs|betalactams|Class_D_betalactamases|OXA,14.585908529048208%,0.14585908529048208
>MEG_4979|Drugs|betalactams|Class_D_betalactamases|OXA,0.9888751545117428%,0.009888751545117428
>MEG_497|Drugs|betalactams|Class_C_betalactamases|ACT,15.277777777777779%,0.1527777777777778
>MEG_4980|Drugs|betalactams|Class_D_betalactamases|OXA,14.11042944785276%,0.14969325153374233
>MEG_4981|Drugs|betalactams|Class_D_betalactamases|OXA,2.208588957055215%,0.022085889570552148
>MEG_4982|Drugs|betalactams|Class_D_betalactamases|OXA,11.495673671199011%,0.1557478368355995
>MEG_4984|Drugs|betalactams|Class_D_betalactamases|OXA,20.076726342710998%,0.20076726342711
>MEG_4985|Drugs|betalactams|Class_D_betalactamases|OXA,0.2472187886279357%,0.002472187886279357
>MEG_4986|Drugs|betalactams|Class_D_betalactamases|OXA,14.585908529048208%,0.14585908529048208
>MEG_4987|Drugs|betalactams|Class_D_betalactamases|OXA,2.729528535980149%,0.02729528535980149
>MEG_4989|Drugs|betalactams|Class_D_betalactamases|OXA,2.955665024630542%,0.029556650246305417
>MEG_498|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|ACTA,0.18633540372670807%,0.0018633540372670807
>MEG_4990|Drugs|betalactams|Class_D_betalactamases|OXA,7.512315270935961%,0.14532019704433496
>MEG_4991|Drugs|betalactams|Class_D_betalactamases|OXA,0.27359781121751026%,0.0027359781121751026
>MEG_4993|Drugs|betalactams|Class_D_betalactamases|OXA,0.36809815950920244%,0.0036809815950920245
>MEG_4995|Drugs|betalactams|Class_D_betalactamases|OXA,3.6809815950920246%,0.03680981595092025
>MEG_4997|Drugs|betalactams|Class_D_betalactamases|OXA,1.1042944785276074%,0.011042944785276074
>MEG_499|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|ACTA,1.547029702970297%,0.01547029702970297
>MEG_49|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,2.857142857142857%,0.02857142857142857
>MEG_5000|Drugs|betalactams|Class_D_betalactamases|OXA,2.109181141439206%,0.02109181141439206
>MEG_5001|Drugs|betalactams|Class_D_betalactamases|OXA,1.7241379310344827%,0.017241379310344827
>MEG_5002|Drugs|betalactams|Class_D_betalactamases|OXA,15.945611866501855%,0.15945611866501855
>MEG_5004|Drugs|betalactams|Class_D_betalactamases|OXA,0.6369426751592357%,0.006369426751592357
>MEG_5005|Drugs|betalactams|Class_D_betalactamases|OXA,4.968152866242039%,0.049681528662420385
>MEG_5006|Drugs|betalactams|Class_D_betalactamases|OXA,15.147783251231528%,0.15147783251231528
>MEG_5007|Drugs|betalactams|Class_D_betalactamases|OXA,0.3694581280788177%,0.003694581280788177
>MEG_5008|Drugs|betalactams|Class_D_betalactamases|OXA,0.3836317135549872%,0.0038363171355498722
>MEG_5009|Drugs|betalactams|Class_D_betalactamases|OXA,15.34526854219949%,0.1534526854219949
>MEG_500|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|ACTP,0.24311183144246357%,0.0024311183144246355
>MEG_5011|Drugs|betalactams|Class_D_betalactamases|OXA,2.843016069221261%,0.02843016069221261
>MEG_5013|Drugs|betalactams|Class_D_betalactamases|OXA,16.748768472906402%,0.17980295566502463
>MEG_5014|Drugs|betalactams|Class_D_betalactamases|OXA,2.2167487684729066%,0.022167487684729065
>MEG_5015|Drugs|betalactams|Class_D_betalactamases|OXA,14.60122699386503%,0.16319018404907976
>MEG_5016|Drugs|betalactams|Class_D_betalactamases|OXA,14.478527607361963%,0.14478527607361963
>MEG_5019|Drugs|betalactams|Class_D_betalactamases|OXA,4.326328800988875%,0.04326328800988875
>MEG_501|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|ACTP,4.983792544570503%,0.04983792544570503
>MEG_5020|Drugs|betalactams|Class_D_betalactamases|OXA,3.0902348578491967%,0.030902348578491966
>MEG_5021|Drugs|betalactams|Class_D_betalactamases|OXA,4.697156983930779%,0.04697156983930779
>MEG_5023|Drugs|betalactams|Class_D_betalactamases|OXA,8.776266996291717%,0.14585908529048208
>MEG_5024|Drugs|betalactams|Class_D_betalactamases|OXA,0.2472187886279357%,0.002472187886279357
>MEG_5025|Drugs|betalactams|Class_D_betalactamases|OXA,2.1013597033374536%,0.021013597033374538
>MEG_5026|Drugs|betalactams|Class_D_betalactamases|OXA,14.585908529048208%,0.14585908529048208
>MEG_5027|Drugs|betalactams|Class_D_betalactamases|OXA,3.7082818294190356%,0.037082818294190356
>MEG_5028|Drugs|betalactams|Class_D_betalactamases|OXA,14.585908529048208%,0.14585908529048208
>MEG_5029|Drugs|betalactams|Class_D_betalactamases|OXA,1.3597033374536465%,0.013597033374536464
>MEG_502|Metals|Tellurium_resistance|Tellurium_resistance_protein|ACTP1,1.5853658536585367%,0.015853658536585366
>MEG_5031|Drugs|betalactams|Class_D_betalactamases|OXA,1.4833127317676145%,0.014833127317676144
>MEG_5032|Drugs|betalactams|Class_D_betalactamases|OXA,14.60122699386503%,0.1460122699386503
>MEG_5034|Drugs|betalactams|Class_D_betalactamases|OXA,3.8461538461538463%,0.038461538461538464
>MEG_5035|Drugs|betalactams|Class_D_betalactamases|OXA,0.37220843672456577%,0.0037220843672456576
>MEG_5036|Drugs|betalactams|Class_D_betalactamases|OXA,14.640198511166252%,0.14640198511166252
>MEG_5037|Drugs|betalactams|Class_D_betalactamases|OXA,1.3647642679900744%,0.013647642679900745
>MEG_5038|Drugs|betalactams|Class_D_betalactamases|OXA,14.888337468982629%,0.15260545905707196
>MEG_503|Metals|Copper_resistance|Copper_resistance_protein|ACTPC,4.900398406374502%,0.04900398406374502
>MEG_5040|Drugs|betalactams|Class_D_betalactamases|OXA,0.37220843672456577%,0.0037220843672456576
>MEG_5041|Drugs|betalactams|Class_D_betalactamases|OXA,15.260545905707195%,0.15260545905707196
>MEG_5043|Drugs|betalactams|Class_D_betalactamases|OXA,6.699751861042183%,0.06699751861042183
>MEG_5044|Drugs|betalactams|Class_D_betalactamases|OXA,15.203955500618047%,0.15203955500618047
>MEG_5045|Drugs|betalactams|Class_D_betalactamases|OXA,1.4833127317676145%,0.014833127317676144
>MEG_5046|Drugs|betalactams|Class_D_betalactamases|OXA,0.37220843672456577%,0.0037220843672456576
>MEG_5047|Drugs|betalactams|Class_D_betalactamases|OXA,1.9851116625310175%,0.019851116625310174
>MEG_5049|Drugs|betalactams|Class_D_betalactamases|OXA,0.24813895781637718%,0.0024813895781637717
>MEG_504|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_regulator|ACTR,28.119507908611602%,0.4147627416520211
>MEG_5050|Drugs|betalactams|Class_D_betalactamases|OXA,1.8610421836228286%,0.018610421836228287
>MEG_5052|Drugs|betalactams|Class_D_betalactamases|OXA,5.086848635235732%,0.05086848635235732
>MEG_5053|Drugs|betalactams|Class_D_betalactamases|OXA,2.2332506203473943%,0.022332506203473945
>MEG_5057|Drugs|betalactams|Class_D_betalactamases|OXA,3.598014888337469%,0.03598014888337469
>MEG_5058|Drugs|betalactams|Class_D_betalactamases|OXA,0.620347394540943%,0.00620347394540943
>MEG_5059|Drugs|betalactams|Class_D_betalactamases|OXA,1.8610421836228286%,0.018610421836228287
>MEG_505|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_regulator|ACTS,0.15552099533437014%,0.0015552099533437014
>MEG_5060|Drugs|betalactams|Class_D_betalactamases|OXA,0.36809815950920244%,0.0036809815950920245
>MEG_5061|Drugs|betalactams|Class_D_betalactamases|OXA,3.4355828220858897%,0.0343558282208589
